Romurbital Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
Horta,Vico,0.9615816473960876,0.8302089466768152,0.8502548560500145
aquilonia,Vico,0.9611977338790894,0.8270338747431251,0.8502548560500145
Abellinum,interamnates,0.9611971974372864,0.8010315561995787,0.8077161947593969
praeneste,luca,0.9608117938041687,0.8340967534219518,0.8588779459104818
tusculum,luca,0.9604699015617371,0.8471411006415591,0.8588779459104818
Faventia,luca,0.9595901370048523,0.8547521106460515,0.8588779459104818
canusium,venusia,0.9575400948524475,0.8585764060125631,0.8487789731691865
lanuvium,clusium,0.9556093215942383,0.7773240177946932,0.8126318459125126
clusium,lanuvium,0.9556093215942383,0.8126318459125126,0.7773240177946932
antium,ostia,0.9530640840530396,0.827683171366944,0.852388921467697
arretium,pollentia,0.9507685303688049,0.7657941803336143,0.8129947352058747
ardea,Vico,0.9498412609100342,0.8247590187717887,0.8502548560500145
volturnum,Vico,0.949519693851471,0.831823921378921,0.8502548560500145
herculaneum,luca,0.947300136089325,0.8430842077907394,0.8588779459104818
Cumae,Vico,0.9467933773994446,0.8175358294564135,0.8502548560500145
Fidentia,interamnates,0.9444645643234253,0.7866295663749471,0.8077161947593969
tibur,luca,0.9435170888900757,0.8339905313709203,0.8588779459104818
Surrentum,luca,0.9433750510215759,0.8291371017694473,0.8588779459104818
minturnae,ostia,0.9412579536437988,0.8053244895794812,0.852388921467697
pisae,canusium,0.938254714012146,0.836804920259644,0.8585764060125631
Ameria,Vico,0.9347981810569763,0.7961647536824731,0.8502548560500145
pompeii,praeneste,0.9340256452560425,0.8030756672515589,0.8340967534219518
Auximum,Fidentia,0.9328656196594238,0.7608319157186676,0.7866295663749471
cannae,Vico,0.9323315024375916,0.7990625693517572,0.8502548560500145
reate,Vico,0.9318912625312805,0.8301437273621559,0.8502548560500145
Parthenope,herculaneum,0.930754542350769,0.7962561565286973,0.8430842077907394
fidenae,nursia,0.9298253059387207,0.8262006250374457,0.7874292577890789
Statonia,luca,0.9287453889846802,0.8223565111265463,0.8588779459104818
barium,canusium,0.9282956719398499,0.8160424640073496,0.8585764060125631
firmum,Varia,0.9219434261322021,0.7968467513428015,0.8277936441933408
Barduli,Fidentia,0.9216789603233337,0.7512785581981435,0.7866295663749471
scylla,Vico,0.9205054044723511,0.8088836179060095,0.8502548560500145
veii,capua,0.9186057448387146,0.7918488300021957,0.8474762040902587
alsium,ostia,0.9152208566665649,0.8114991757799598,0.852388921467697
amiternum,Vico,0.9127749800682068,0.8326255218947635,0.8502548560500145
setia,Faventia,0.9123283624649048,0.834551512318499,0.8547521106460515
Vulci,praeneste,0.9099013209342957,0.786949110820013,0.8340967534219518
atina,ostia,0.9097484946250916,0.8088947100674405,0.852388921467697
Marruvium,pollentia,0.9083007574081421,0.7483666622463394,0.8129947352058747
volsinii,luca,0.9076269268989563,0.7825933585272116,0.8588779459104818
sulmo,Varia,0.905673623085022,0.7727447380037868,0.8277936441933408
Treba,signia,0.9043439030647278,0.7552520242684028,0.8316260181805667
Histonium,larinum,0.903863251209259,0.774230366682305,0.805634530589861
fregenae,alsium,0.9003835320472717,0.710503904696773,0.8114991757799598
liternum,capua,0.8976902961730957,0.7793416056562873,0.8474762040902587
terina,formiae,0.8962353467941284,0.7886801050866351,0.8206772155621472
Ginosa,fidenae,0.8898327350616455,0.7273342289468822,0.8262006250374457
paestum,ostia,0.884067714214325,0.7684726176016471,0.852388921467697
casilinum,antium,0.8811030387878418,0.7369479396763969,0.827683171366944
cales,setia,0.8792855739593506,0.7207642294028226,0.834551512318499
Asculum,larinum,0.8787511587142944,0.7804572744404569,0.805634530589861
cortona,fidenae,0.8765358924865723,0.7226194741533083,0.8262006250374457
collatia,signia,0.8759708404541016,0.7459924593567848,0.8316260181805667
cora,praeneste,0.8733653426170349,0.7377995774149895,0.8340967534219518
florentia,Varia,0.8718637824058533,0.7049789882319815,0.8277936441933408
anagnia,capua,0.8590713739395142,0.7215493157067719,0.8474762040902587
nola,tusculum,0.8569065928459167,0.7096914410152856,0.8471411006415591
Corfinium,Cliternia,0.8547805547714233,0.7089376322486821,0.8089766909970957
casinum,antium,0.844832718372345,0.7186342398909962,0.827683171366944
Soletum,Statonia,0.8178494572639465,0.7387780722449807,0.8223565111265463
